id,Name,Claimed,Address,zipcode,Website,Reviews,Rating,Price_Range,Categories,URL
631,Hapa Sushi Grill & Sake Bar - Lodo,Yes,"1514 Blake St, Denver, CO, 80202",80202,hapasushi.com,404,4,$$,"Sushi Bars,
                    Japanese,
                    Hawaiian",https://www.yelp.com/biz/hapa-sushi-grill-and-sake-bar-lodo-denver
630,City Bakery Cafe,Yes,"726 Lincoln St, Denver, CO, 80203",80203,citybakerydenver.com,212,4.5,$,"Bakeries,
                    Cafes",https://www.yelp.com/biz/city-bakery-cafe-denver
629,SK Provisions,Yes,"2669 Larimer St, Denver, CO, 80205",80205,denvercentralmarket.com/vendo…,19,4,$$,"Salad,
                    Burgers,
                    Sandwiches",https://www.yelp.com/biz/sk-provisions-denver
628,Radha Govinda’s,Yes,"1400 Cherry St, Denver, CO, 80220",80220,radhagovindas.com,41,4.5,$$,"Buffets,
                    Vegan",https://www.yelp.com/biz/radha-govindas-denver
627,Falling Rock Tap House,Yes,"1919 Blake St, Denver, CO, 80202",80202,fallingrocktaphouse.com,645,3.5,$$,"American (Traditional),
                    Pubs",https://www.yelp.com/biz/falling-rock-tap-house-denver
626,Palace Arms,Yes,"321 17th St, The Brown Palace, Denver, CO, 80202",80202,brownpalace.com,116,4,$$$$,American (New),https://www.yelp.com/biz/palace-arms-denver-5
625,Bar Red,Yes,"437 W Colfax Ave, Denver, CO, 80204",80204,barreddenver.com,94,4,$$,"Bars,
                    Italian",https://www.yelp.com/biz/bar-red-denver
624,Tortilleria Mixteca,Yes,"924 S Sheridan Blvd, 2E, Denver, CO, 80219",80219,tortilleria-mixteca-mexican-r…,8,5,$,Mexican,https://www.yelp.com/biz/tortilleria-mixteca-denver
623,Nonna’s Chicago Bistro,Yes,"6603 Leetsdale Dr, H & I, Denver, CO, 80224",80224,nonnasitalianbistro.com,234,4,$$,"Italian,
                    Wine Bars,
                    Comfort Food",https://www.yelp.com/biz/nonnas-chicago-bistro-denver-3
622,Naked Bowl,Yes,"110 16th St, Ste 110, Denver, CO, 80202",80202,nakedbowldenver.com,28,4,$$,"Asian Fusion,
                    Breakfast & Brunch,
                    Ramen",https://www.yelp.com/biz/naked-bowl-denver
621,Syrup City Park,Yes,"1875 York St, Denver, CO, 80206",80206,syruprestaurant.com,249,3.5,$$,"American (Traditional),
                    Breakfast & Brunch,
                    Cocktail Bars",https://www.yelp.com/biz/syrup-city-park-denver-2
620,Moxie Eatery,Yes,"70 Broadway, Ste 150, Denver, CO, 80203",80203,moxieeatery.com,234,4.5,$$,"Cafes,
                    Breakfast & Brunch,
                    Sandwiches",https://www.yelp.com/biz/moxie-eatery-denver
619,Ted’s Montana Grill - Larimer Square,Yes,"1401 Larimer St, Denver, CO, 80202",80202,tedsmontanagrill.com,322,3.5,$$,"Steakhouses,
                    American (Traditional),
                    Burgers",https://www.yelp.com/biz/teds-montana-grill-larimer-square-denver
618,Lohi Steak Bar,Yes,"3200 Tejon St, Denver, CO, 80211",80211,lohisteakbar.com,481,3.5,$$,"Steakhouses,
                    Bars",https://www.yelp.com/biz/lohi-steak-bar-denver
617,Red Square Euro Bistro,Yes,"1512 Larimer St, Unit R38, Denver, CO, 80202",80202,redsquarebistro.com,346,4,$$,"Bars,
                    Modern European,
                    American (New)",https://www.yelp.com/biz/red-square-euro-bistro-denver-3
616,Gyros & Kabobs,Yes,"2020 S Parker Rd, Denver, CO, 80231",80231,,177,4,$,"Middle Eastern,
                    Halal,
                    American (Traditional)",https://www.yelp.com/biz/gyros-and-kabobs-denver
615,Kaos Pizzeria,Yes,"1439 S Pearl St, Denver, CO, 80210",80210,kaospizzeria.com,423,4,$$,"Pizza,
                    Italian,
                    Venues & Event Spaces",https://www.yelp.com/biz/kaos-pizzeria-denver
614,Marquis Pizza,Yes,"2009 Larimer St, Denver, CO, 80205",80205,marquispizza.com,249,4,$,Pizza,https://www.yelp.com/biz/marquis-pizza-denver
613,7 Leguas Mexican Grille,Yes,"8501 E Colfax Ave, Denver, CO, 80220",80220,7leguasmexicangrille.com,128,4.5,$$,"Mexican,
                    Seafood,
                    Bars",https://www.yelp.com/biz/7-leguas-mexican-grille-denver-4
612,Mici Handcrafted Italian,Yes,"727 Colorado Blvd, Denver, CO, 80206",80206,miciitalian.com,72,4,$$,"Pizza,
                    Italian,
                    Gelato",https://www.yelp.com/biz/mici-handcrafted-italian-denver-11
611,Randolph’s Restaurant & Bar,Yes,"1776 Grant St, Denver, CO, 80203",80203,randolphsdenver.com,129,3.5,$$,"American (Traditional),
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/randolphs-restaurant-and-bar-denver
610,Dazzle,Yes,"1512 Curtis St, Denver, CO, 80202",80202,dazzledenver.com,456,4,$$,"Jazz & Blues,
                    Lounges,
                    Breakfast & Brunch",https://www.yelp.com/biz/dazzle-denver-2
609,SOL Mexican Cocina,Yes,"200 N Columbine St, Unit 110, Denver, CO, 80206",80206,solcocina.com,310,4,$$,"Bars,
                    Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/sol-mexican-cocina-denver
608,Anecdote,Yes,"820 N Sherman St, Ste A, Denver, CO, 80203",80203,anecdotecafe.com,8,5,$$,"Cocktail Bars,
                    Cafes,
                    Bakeries",https://www.yelp.com/biz/anecdote-denver
607,China Jade,Yes,"375 S Federal Blvd, Ste 111, Denver, CO, 80219",80219,chinajadeseafood.com,101,4,$$,Chinese,https://www.yelp.com/biz/china-jade-denver
606,Tavern Platt Park,Yes,"1475 S Pearl St, Denver, CO, 80210",80210,tavernhg.com/platt-park,137,3.5,$$,"Sports Bars,
                    American (Traditional)",https://www.yelp.com/biz/tavern-platt-park-denver
605,Carnitas California,Yes,"1470 S Santa Fe Dr, Ste A, Denver, CO, 80223",80223,,32,4.5,$,"Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/carnitas-california-denver
604,Chickee’s Lil Kitchen,Yes,"4340 Zuni St, Denver, CO, 80211",80211,,66,4.5,$,"Cajun/Creole,
                    Mexican",https://www.yelp.com/biz/chickees-lil-kitchen-denver
603,Nimbus KBBQ,Yes,"Denver, CO, 80203",80203,nimbuskbbq.com,9,5,$$,"Korean,
                    Barbeque,
                    Food Trucks",https://www.yelp.com/biz/nimbus-kbbq-denver-2
602,Rock Steady,Yes,"2100 Curtis St, Denver, CO, 80205",80205,,2,5,$$,"Bars,
                    Burgers,
                    Chicken Wings",https://www.yelp.com/biz/rock-steady-denver
601,Osaka Sushi,Yes,"3940 E Exposition Ave, Denver, CO, 80209",80209,osakasushi1.com,304,4,$$,"Japanese,
                    Sushi Bars,
                    Noodles",https://www.yelp.com/biz/osaka-sushi-denver
600,Uno Mas Taqueria y Cantina,Yes,"1585 S Pearl St, Denver, CO, 80210",80210,unomastaqueria.com,278,4,$$,"Venues & Event Spaces,
                    Desserts,
                    Tacos",https://www.yelp.com/biz/uno-mas-taqueria-y-cantina-denver-4
599,Viet’s Restaurant,Yes,"333 S Federal Blvd, Unit 125, Denver, CO, 80219",80219,vietsrestaurant.com,96,4,$$,Vietnamese,https://www.yelp.com/biz/viets-restaurant-denver
598,Pho 38 and Noodle House,Yes,"2915 W 38th Ave, Denver, CO, 80211",80211,pho38.co,199,4,$,"Vietnamese,
                    Noodles,
                    Soup",https://www.yelp.com/biz/pho-38-and-noodle-house-denver
597,Jaya Asian Grill,Yes,"1699 S Colorado Blvd, Ste B, Denver, CO, 80222",80222,jayagrill.com,281,3.5,$$,"Asian Fusion,
                    Malaysian,
                    Singaporean",https://www.yelp.com/biz/jaya-asian-grill-denver
596,Cosmo’s Pizza,Yes,"550 Grant St, Denver, CO, 80203",80203,cosmospizza.com,225,3.5,$,Pizza,https://www.yelp.com/biz/cosmos-pizza-denver
595,Ali Baba Grill,Yes,"2201 W 32nd Ave, Denver, CO, 80211",80211,alibabagrill.com,154,3.5,$$,"Mediterranean,
                    Lebanese",https://www.yelp.com/biz/ali-baba-grill-denver-3
594,The Woods,Yes,"3330 Brighton Blvd, Fl 8, Denver, CO, 80216",80216,thesourcehotel.com/the-woods,41,3.5,$$,Gastropubs,https://www.yelp.com/biz/the-woods-denver
593,801 Chophouse,Yes,"3000 E 1st Ave, Denver, CO, 80206",80206,801chophouse.com/denver,145,4,$$$,Steakhouses,https://www.yelp.com/biz/801-chophouse-denver
592,Henry’s Denver,Yes,"500 16th St, Unit 184B, Denver, CO, 80202",80202,henrystavern.com,405,3.5,$$,"American (New),
                    Desserts,
                    Diners",https://www.yelp.com/biz/henrys-denver-denver
591,Okinawa Japanese Cuisine,Yes,"2301 E Colfax Ave, Denver, CO, 80206",80206,okinawasushitogo.com,374,4,$$,"Sushi Bars,
                    Salad,
                    Soup",https://www.yelp.com/biz/okinawa-japanese-cuisine-denver-4
590,DP Dough,Yes,"1228 E Colfax Ave, Denver, CO, 80218",80218,dpdough.com,275,3.5,$,"Pizza,
                    Italian",https://www.yelp.com/biz/dp-dough-denver
589,Pieology Pizzeria,Yes,"1147 Broadway, Ste 103, Denver, CO, 80203",80203,pieology.com,90,4,$,"Pizza,
                    Gluten-Free,
                    Vegan",https://www.yelp.com/biz/pieology-pizzeria-denver-3
588,Baba & Pop’s Handmade Pierogi,Yes,"4850 E 39th Ave, Denver, CO, 80207",80207,babaandpops.com,29,4.5,$,"Food Trucks,
                    Modern European",https://www.yelp.com/biz/baba-and-pops-handmade-pierogi-denver
587,The District,Yes,"1320 E 17th Ave, Denver, CO, 80218",80218,districtdenver.com,319,3.5,$$,"American (Traditional),
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/the-district-denver-10
586,Sienna Wine Bar & Small Plates,Yes,"3422 E 12th Ave, Denver, CO, 80206",80206,siennawinebar.com,137,4,$$,"Wine Bars,
                    Tapas/Small Plates",https://www.yelp.com/biz/sienna-wine-bar-and-small-plates-denver
585,Liberati Osteria & Oenobeers,Yes,"2403 Champa St, Denver, CO, 80205",80205,liberatidenver.com,78,4,$$,"Italian,
                    Breweries,
                    Wine Bars",https://www.yelp.com/biz/liberati-osteria-and-oenobeers-denver
584,Poke Concept,Yes,"1730 Sherman St, Denver, CO, 80203",80203,pokeconcept.com,6,5,$,"Hawaiian,
                    Japanese,
                    Poke",https://www.yelp.com/biz/poke-concept-denver-5
583,Federal Bar & Grill,Yes,"2544 Federal Blvd, Denver, CO, 80211",80211,thefedbar.com,179,4,$$,"Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/federal-bar-and-grill-denver
582,Next Door - Union Station,Yes,"1701 Wynkoop St, Ste 100, Denver, CO, 80202",80202,nextdooreatery.com,294,3.5,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/next-door-union-station-denver-4
581,range,Yes,"918 17th St, Denver, CO, 80202",80202,rangedowntown.com,278,4,$$,"American (New),
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/range-denver
580,Lucky Pie Pizza and Tap House,Yes,"1610 16th St, Denver, CO, 80202",80202,luckypiepizza.com,392,4,$$,"Pizza,
                    Italian,
                    Gluten-Free",https://www.yelp.com/biz/lucky-pie-pizza-and-tap-house-denver
579,Jim ‘N Nick’s Bar-B-Q,Yes,"8264 E 49th Ave, Denver, CO, 80238",80238,jimnnicks.com,392,3.5,$$,"Barbeque,
                    Southern,
                    Sandwiches",https://www.yelp.com/biz/jim-n-nicks-bar-b-q-denver
578,Scratch Burrito & Happy Tap,Yes,"4262 Lowell Blvd, Denver, CO, 80211",80211,scratchburrito.com,298,4,$$,"Mexican,
                    American (New)",https://www.yelp.com/biz/scratch-burrito-and-happy-tap-denver
577,Golden Pho & Grill,Yes,"1036 S Federal Blvd, Denver, CO, 80219",80219,goldenphoandgrillcom.mydomain…,68,4.5,$,Vietnamese,https://www.yelp.com/biz/golden-pho-and-grill-denver
576,5280 Provisions,Yes,"999 18th St, Denver, CO, 80202",80202,5280provisions.com,3,4.5,$$,Delis,https://www.yelp.com/biz/5280-provisions-denver
575,Hayter’s & Co.,Yes,"1920 Blake St, Denver, CO, 80202",80202,haytersandco.com,169,3.5,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/hayters-and-co-denver
574,Bubba Gump Shrimp Co.,Yes,"1437 California St, Denver, CO, 80202",80202,bubbagump.com,252,3,$$,"Seafood,
                    Southern",https://www.yelp.com/biz/bubba-gump-shrimp-co-denver-3
573,Meet Fresh,Yes,"1350 S Colorado Blvd, Ste 121, Denver, CO, 80222",80222,meetfresh.us/en,77,4.5,$,"Desserts,
                    Taiwanese,
                    Chinese",https://www.yelp.com/biz/meet-fresh-denver
572,Pints Pub,Yes,"221 W 13th Ave, Denver, CO, 80204",80204,pintspub.com,311,3.5,$$,"British,
                    Brewpubs",https://www.yelp.com/biz/pints-pub-denver
571,Fat Sully’s Pizza,Yes,"3237 E Colfax Ave, Denver, CO, 80206",80206,fatsullys.com,545,3.5,$$,Pizza,https://www.yelp.com/biz/fat-sullys-pizza-denver
570,J’s Noodles Star Thai,Yes,"945 S Federal Blvd, Ste E, Denver, CO, 80219",80219,jnst2.blogspot.com,252,4,$,"Thai,
                    Noodles",https://www.yelp.com/biz/js-noodles-star-thai-denver
569,Que Bueno Suerte,Yes,"1518 S Pearl St, Denver, CO, 80210",80210,qbsuerte.com,146,4,$$,"Mexican,
                    Latin American,
                    Gluten-Free",https://www.yelp.com/biz/que-bueno-suerte-denver
568,Solutions Lounge and Restaurant,Yes,"2220 California St, Denver, CO, 80205",80205,solutionsrestaurant.com,16,4.5,$$,"American (New),
                    Escape Games",https://www.yelp.com/biz/solutions-lounge-and-restaurant-denver
567,Historians Ale House,Yes,"24 Broadway, Ste 102, Denver, CO, 80203",80203,historiansalehouse.com,382,3.5,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/historians-ale-house-denver
566,Denver Poke Company,Yes,"1550 Platte St, Denver, CO, 80202",80202,denverpokecompany.com,86,4.5,$$,"Poke,
                    Gluten-Free",https://www.yelp.com/biz/denver-poke-company-denver-2
565,Chili Verde,Yes,"2311 Federal Blvd, Denver, CO, 80211",80211,chiliverdedenver.com,352,4,$$,"Mexican,
                    Beer, Wine & Spirits",https://www.yelp.com/biz/chili-verde-denver-2
564,Waffle Brothers,Yes,"700 E 1st Ave, Denver, CO, 80203",80203,wafflebrothers.com,176,4.5,$,Breakfast & Brunch,https://www.yelp.com/biz/waffle-brothers-denver-5
563,Washington Park Grille,Yes,"1096 S Gaylord St, Denver, CO, 80209",80209,washparkgrille.com,418,3.5,$$,"Italian,
                    Breakfast & Brunch,
                    Pizza",https://www.yelp.com/biz/washington-park-grille-denver-2
562,Wahoo’s Fish Tacos,Yes,"1233 South Colorado Blvd, Denver, CO, 80246",80246,wahoos.com,130,4,$,"Mexican,
                    Seafood",https://www.yelp.com/biz/wahoos-fish-tacos-denver-5
561,Colt & Gray,Yes,"1553 Platte St, Ste 120, Denver, CO, 80202",80202,ColtandGray.com,426,4,$$$,"American (New),
                    Desserts,
                    Cocktail Bars",https://www.yelp.com/biz/colt-and-gray-denver
560,Curtis Park Delicatessen - Cherry Creek,Yes,"2700 E 6th Ave, Unit B, Denver, CO, 80206",80206,curtisparkdeli.com,33,5,$$,"Sandwiches,
                    Delis,
                    Coffee & Tea",https://www.yelp.com/biz/curtis-park-delicatessen-cherry-creek-denver
559,The Original Chubby’s,Yes,"1231 W 38th Ave, Denver, CO, 80211",80211,,362,3,$,"Mexican,
                    Fast Food,
                    Hot Dogs",https://www.yelp.com/biz/the-original-chubbys-denver
558,The Whittier,Yes,"2000 E 28th Ave, Denver, CO, 80205",80205,thewhittierpub.com,130,3.5,$$,"Pubs,
                    Breakfast & Brunch,
                    Burgers",https://www.yelp.com/biz/the-whittier-denver-2
557,GB Fish & Chips,Yes,"5325 E Colfax, Denver, CO, 80220",80220,gbfishandchips.com,139,4,$$,Fish & Chips,https://www.yelp.com/biz/gb-fish-and-chips-denver-2
556,Cuba Cuba Sandwicheria,Yes,"8261 E Northfield Blvd, Denver, CO, 80238",80238,cubacubastapleton.com,159,4.5,$$,"Caribbean,
                    Cuban,
                    Sandwiches",https://www.yelp.com/biz/cuba-cuba-sandwicheria-denver-4
555,La Sandia,Yes,"8340 Northfield Blvd, Unit 1690, Denver, CO, 80238",80238,eatlasandia.com,548,3.5,$$,Mexican,https://www.yelp.com/biz/la-sandia-denver
554,Sip | eat + drink,Yes,"891 14th St, Ste 110, Denver, CO, 80202",80202,SIPeatdrink.com,75,4,$$,"Lounges,
                    American (New),
                    Venues & Event Spaces",https://www.yelp.com/biz/sip-eat-drink-denver-3
553,Ophelia’s Kansas City BBQ,Yes,"Denver, CO, 80223",80223,ophelias.co,15,4,$$,"Food Trucks,
                    Street Vendors,
                    Barbeque",https://www.yelp.com/biz/ophelias-kansas-city-bbq-denver
552,Blake Street Tavern,Yes,"2301 Blake St, Denver, CO, 80205",80205,blakestreettavern.com,395,3.5,$$,"American (Traditional),
                    Sports Bars,
                    Venues & Event Spaces",https://www.yelp.com/biz/blake-street-tavern-denver
551,Mr Peralta Mariscos,Yes,"3900 Osage St, Denver, CO, 80211",80211,mrperaltamariscos.com,8,5,$,"Seafood,
                    Mexican",https://www.yelp.com/biz/mr-peralta-mariscos-denver-3
550,MOTOMAKI,Yes,"500 16th St, Unit 184C, Denver, CO, 80202",80202,"motomaki.com/location/denver,…",65,4,$$,"Japanese,
                    Salad,
                    Sushi Bars",https://www.yelp.com/biz/motomaki-denver-2
549,Hive Garden Bistro,Yes,"1005 York St, Denver Botanic Gardens, Denver, CO, 80206",80206,botanicgardens.org/york-stree…,27,4,$$,American (Traditional),https://www.yelp.com/biz/hive-garden-bistro-denver
548,El Camino Community Tavern,Yes,"3628 W 32nd Ave, Denver, CO, 80211",80211,elcaminotavern.com,562,4,$$,"Mexican,
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/el-camino-community-tavern-denver
547,Mesob Ethiopian Restaurant,Yes,"1422 Poplar St, Denver, CO, 80220",80220,mesobethiopianfood.com,66,4.5,$$,"Ethiopian,
                    Bars,
                    Salad",https://www.yelp.com/biz/mesob-ethiopian-restaurant-denver-2
546,Charlie Brown’s Bar & Grill,Yes,"980 Grant St, Denver, CO, 80203",80203,charliebrownsbarandgrill.com,251,3.5,$$,"Lounges,
                    American (Traditional),
                    Dive Bars",https://www.yelp.com/biz/charlie-browns-bar-and-grill-denver
545,Areyto Puertorrican Food,Yes,"Denver, CO, 80210",80210,areytopuertorricanfood.com,26,4.5,$$,"Food Trucks,
                    Puerto Rican",https://www.yelp.com/biz/areyto-puertorrican-food-denver
544,Rory’s Tavern,Yes,"400 Broadway St, Denver, CO, 80203",80203,rorystavern.com,31,4.5,$$,American (Traditional),https://www.yelp.com/biz/rorys-tavern-denver
543,Devour The 303,Yes,"1135 E Evans Ave, Denver, CO, 80210",80210,devourthe303.com/contact,34,4,$$,"American (Traditional),
                    Breakfast & Brunch,
                    Burgers",https://www.yelp.com/biz/devour-the-303-denver
542,Mr Lucky’s Sandwiches,Yes,"711 E 6th Ave, Denver, CO, 80203",80203,mrluckysco.com,192,4,$,Sandwiches,https://www.yelp.com/biz/mr-luckys-sandwiches-denver
541,Officers Club,Yes,"84 Rampart Way, Denver, CO, 80230",80230,officersclublowry.com,70,4.5,$$$,"Cocktail Bars,
                    American (New),
                    Wine Bars",https://www.yelp.com/biz/officers-club-denver
